district,democrat,republican,other,state,year,target
104,1898.0,8755.0,0.0,kansas,2016,0
105,3677.0,4431.0,0.0,kansas,2016,0
106,4548.0,5821.0,0.0,kansas,2016,0
107,0.0,1.0,0.0,kansas,2016,0
108,3145.0,6691.0,0.0,kansas,2016,0
109,0.0,1.0,0.0,kansas,2016,0
11,0.0,1.0,0.0,kansas,2016,0
110,0.0,1.0,0.0,kansas,2016,0
111,5308.0,4598.0,0.0,kansas,2016,1
112,0.0,1.0,0.0,kansas,2016,0
113,0.0,1.0,0.0,kansas,2016,0
114,0.0,1.0,0.0,kansas,2016,0
115,0.0,1.0,0.0,kansas,2016,0
116,3744.0,5549.0,0.0,kansas,2016,0
117,0.0,1.0,0.0,kansas,2016,0
118,0.0,1.0,0.0,kansas,2016,0
119,2242.0,2375.0,0.0,kansas,2016,0
12,2661.0,6182.0,0.0,kansas,2016,0
120,1547.0,8842.0,0.0,kansas,2016,0
121,4939.0,7415.0,0.0,kansas,2016,0
122,0.0,1.0,0.0,kansas,2016,0
123,0.0,1.0,0.0,kansas,2016,0
124,0.0,1.0,0.0,kansas,2016,0
125,0.0,1.0,0.0,kansas,2016,0
13,0.0,1.0,0.0,kansas,2016,0
14,5292.0,7291.0,0.0,kansas,2016,0
15,3559.0,5014.0,0.0,kansas,2016,0
16,6847.0,5443.0,0.0,kansas,2016,1
17,5333.0,6972.0,0.0,kansas,2016,0
18,6230.0,5668.0,0.0,kansas,2016,1
19,4639.0,8325.0,806.0,kansas,2016,0
2,1.0,0.0,0.0,kansas,2016,1
20,4944.0,9153.0,0.0,kansas,2016,0
21,7408.0,6141.0,0.0,kansas,2016,1
22,1.0,0.0,0.0,kansas,2016,1
23,4045.0,4843.0,0.0,kansas,2016,0
24,6228.0,4095.0,0.0,kansas,2016,1
25,5495.0,7924.0,0.0,kansas,2016,0
26,3933.0,8059.0,0.0,kansas,2016,0
27,4294.0,9712.0,0.0,kansas,2016,0
28,0.0,1.0,0.0,kansas,2016,0
29,6249.0,5617.0,0.0,kansas,2016,1
3,4351.0,3939.0,0.0,kansas,2016,1
30,5232.0,5751.0,0.0,kansas,2016,0
31,1.0,0.0,0.0,kansas,2016,1
32,1.0,0.0,0.0,kansas,2016,1
33,1.0,0.0,0.0,kansas,2016,1
34,1.0,0.0,0.0,kansas,2016,1
35,1.0,0.0,0.0,kansas,2016,1
36,7481.0,3623.0,0.0,kansas,2016,1
37,1.0,0.0,0.0,kansas,2016,1
38,4198.0,6995.0,813.0,kansas,2016,0
39,4320.0,7996.0,0.0,kansas,2016,0
4,0.0,1.0,0.0,kansas,2016,0
40,4421.0,4042.0,0.0,kansas,2016,1
41,3433.0,2809.0,0.0,kansas,2016,1
42,4163.0,5715.0,0.0,kansas,2016,0
43,0.0,1.0,0.0,kansas,2016,0
44,8849.0,2917.0,0.0,kansas,2016,1
45,6379.0,7681.0,0.0,kansas,2016,0
46,1.0,0.0,0.0,kansas,2016,1
47,3169.0,6904.0,0.0,kansas,2016,0
48,4734.0,6621.0,0.0,kansas,2016,0
49,3841.0,5390.0,0.0,kansas,2016,0
5,3748.0,5423.0,0.0,kansas,2016,0
50,3620.0,7869.0,0.0,kansas,2016,0
51,5354.0,5783.0,0.0,kansas,2016,0
52,0.0,1.0,0.0,kansas,2016,0
53,5993.0,4437.0,0.0,kansas,2016,1
54,5088.0,5904.0,0.0,kansas,2016,0
55,1.0,0.0,0.0,kansas,2016,1
56,5141.0,4758.0,0.0,kansas,2016,1
57,1.0,0.0,0.0,kansas,2016,1
58,1.0,0.0,0.0,kansas,2016,1
59,0.0,1.0,0.0,kansas,2016,0
6,4490.0,6397.0,0.0,kansas,2016,0
60,3069.0,5292.0,0.0,kansas,2016,0
61,3904.0,6221.0,0.0,kansas,2016,0
62,0.0,1.0,0.0,kansas,2016,0
63,2465.0,6747.0,0.0,kansas,2016,0
64,0.0,1.0,0.0,kansas,2016,0
65,0.0,1.0,0.0,kansas,2016,0
66,5116.0,2669.0,0.0,kansas,2016,1
67,0.0,1.0,0.0,kansas,2016,0
68,2328.0,5652.0,0.0,kansas,2016,0
69,3575.0,3852.0,0.0,kansas,2016,0
7,0.0,1.0,0.0,kansas,2016,0
70,3207.0,6404.0,0.0,kansas,2016,0
71,1741.0,6627.0,1245.0,kansas,2016,0
72,4963.0,4735.0,0.0,kansas,2016,1
73,2976.0,6818.0,0.0,kansas,2016,0
74,0.0,1.0,0.0,kansas,2016,0
75,0.0,1.0,0.0,kansas,2016,0
76,3395.0,5955.0,0.0,kansas,2016,0
77,0.0,1.0,0.0,kansas,2016,0
78,4372.0,6857.0,0.0,kansas,2016,0
79,1.0,0.0,0.0,kansas,2016,1
8,3550.0,9493.0,0.0,kansas,2016,0
80,2146.0,4703.0,0.0,kansas,2016,0
81,2255.0,4488.0,0.0,kansas,2016,0
82,3763.0,6047.0,0.0,kansas,2016,0
83,3914.0,2570.0,0.0,kansas,2016,1
84,1.0,0.0,0.0,kansas,2016,1
85,4426.0,7057.0,0.0,kansas,2016,0
86,3336.0,1894.0,470.0,kansas,2016,1
87,3438.0,5530.0,1070.0,kansas,2016,0
88,3938.0,3077.0,0.0,kansas,2016,1
89,1.0,0.0,0.0,kansas,2016,1
9,0.0,6321.0,2011.0,kansas,2016,0
90,2901.0,7414.0,0.0,kansas,2016,0
91,0.0,1.0,0.0,kansas,2016,0
92,1.0,0.0,0.0,kansas,2016,1
93,3585.0,5958.0,0.0,kansas,2016,0
94,4344.0,6577.0,0.0,kansas,2016,0
95,3108.0,2603.0,0.0,kansas,2016,1
96,1.0,0.0,0.0,kansas,2016,1
97,2966.0,4472.0,0.0,kansas,2016,0
98,3379.0,2994.0,0.0,kansas,2016,1
99,0.0,1.0,0.0,kansas,2016,0
1,5963.0,14046.0,0.0,kentucky,2016,0
10,10712.0,8698.0,0.0,kentucky,2016,1
100,9215.0,9055.0,0.0,kentucky,2016,1
11,9117.0,9728.0,0.0,kentucky,2016,0
12,8059.0,12711.0,0.0,kentucky,2016,0
13,8170.0,8434.0,0.0,kentucky,2016,0
14,7775.0,13554.0,0.0,kentucky,2016,0
15,7973.0,10597.0,0.0,kentucky,2016,0
16,5788.0,10938.0,0.0,kentucky,2016,0
17,0.0,17761.0,0.0,kentucky,2016,0
18,0.0,14996.0,0.0,kentucky,2016,0
19,5614.0,12455.0,0.0,kentucky,2016,0
2,7647.0,11699.0,0.0,kentucky,2016,0
20,8561.0,6140.0,0.0,kentucky,2016,1
21,0.0,13728.0,0.0,kentucky,2016,0
22,12115.0,0.0,0.0,kentucky,2016,1
23,7154.0,11445.0,0.0,kentucky,2016,0
24,8972.0,10563.0,0.0,kentucky,2016,0
25,5187.0,13629.0,0.0,kentucky,2016,0
26,0.0,14565.0,0.0,kentucky,2016,0
27,9056.0,7763.0,0.0,kentucky,2016,1
28,8953.0,7854.0,0.0,kentucky,2016,1
29,0.0,17535.0,0.0,kentucky,2016,0
3,9869.0,7958.0,0.0,kentucky,2016,1
30,12678.0,3833.0,0.0,kentucky,2016,1
31,12085.0,8792.0,0.0,kentucky,2016,1
32,0.0,15243.0,0.0,kentucky,2016,0
33,11291.0,14146.0,0.0,kentucky,2016,0
34,19596.0,0.0,0.0,kentucky,2016,1
35,13913.0,0.0,0.0,kentucky,2016,1
36,0.0,21458.0,0.0,kentucky,2016,0
37,7387.0,6817.0,0.0,kentucky,2016,1
38,7600.0,7341.0,0.0,kentucky,2016,1
39,10839.0,8572.0,0.0,kentucky,2016,1
4,0.0,15065.0,0.0,kentucky,2016,0
40,11038.0,3970.0,0.0,kentucky,2016,1
41,13257.0,0.0,0.0,kentucky,2016,1
42,15896.0,2320.0,0.0,kentucky,2016,1
43,13173.0,4120.0,0.0,kentucky,2016,1
44,13538.0,0.0,0.0,kentucky,2016,1
45,9991.0,15375.0,0.0,kentucky,2016,0
46,9939.0,8032.0,0.0,kentucky,2016,1
47,13033.0,0.0,0.0,kentucky,2016,1
48,11304.0,15097.0,0.0,kentucky,2016,0
49,9186.0,9342.0,0.0,kentucky,2016,0
5,6153.0,13770.0,0.0,kentucky,2016,0
50,7457.0,13048.0,0.0,kentucky,2016,0
51,0.0,16344.0,0.0,kentucky,2016,0
52,0.0,13376.0,0.0,kentucky,2016,0
53,6127.0,16091.0,0.0,kentucky,2016,0
54,6245.0,12607.0,0.0,kentucky,2016,0
55,5597.0,16797.0,0.0,kentucky,2016,0
56,12590.0,8525.0,0.0,kentucky,2016,1
57,15747.0,0.0,0.0,kentucky,2016,1
58,7894.0,12527.0,0.0,kentucky,2016,0
59,0.0,19159.0,0.0,kentucky,2016,0
6,11399.0,9393.0,972.0,kentucky,2016,1
60,0.0,19737.0,0.0,kentucky,2016,0
61,4959.0,15373.0,0.0,kentucky,2016,0
62,9288.0,12662.0,0.0,kentucky,2016,0
63,0.0,18728.0,0.0,kentucky,2016,0
64,6807.0,15220.0,0.0,kentucky,2016,0
65,10099.0,0.0,0.0,kentucky,2016,1
66,0.0,18743.0,0.0,kentucky,2016,0
67,9232.0,0.0,0.0,kentucky,2016,1
68,0.0,20003.0,0.0,kentucky,2016,0
69,0.0,13892.0,0.0,kentucky,2016,0
7,7750.0,13189.0,0.0,kentucky,2016,0
70,10049.0,7839.0,0.0,kentucky,2016,1
71,0.0,16951.0,0.0,kentucky,2016,0
72,9668.0,8154.0,0.0,kentucky,2016,1
73,7464.0,11385.0,0.0,kentucky,2016,0
74,8142.0,10894.0,0.0,kentucky,2016,0
75,9816.0,6116.0,0.0,kentucky,2016,1
76,15028.0,0.0,0.0,kentucky,2016,1
77,13245.0,0.0,0.0,kentucky,2016,1
78,7562.0,9035.0,0.0,kentucky,2016,0
79,11909.0,8155.0,0.0,kentucky,2016,1
8,6103.0,6577.0,0.0,kentucky,2016,0
80,0.0,13698.0,0.0,kentucky,2016,0
81,8980.0,9056.0,0.0,kentucky,2016,0
82,3639.0,13265.0,0.0,kentucky,2016,0
83,0.0,16813.0,0.0,kentucky,2016,0
84,6012.0,10278.0,0.0,kentucky,2016,0
85,0.0,15858.0,0.0,kentucky,2016,0
86,0.0,14497.0,0.0,kentucky,2016,0
87,7224.0,6804.0,0.0,kentucky,2016,1
88,0.0,20242.0,0.0,kentucky,2016,0
89,0.0,15479.0,0.0,kentucky,2016,0
9,0.0,11425.0,0.0,kentucky,2016,0
90,0.0,12758.0,0.0,kentucky,2016,0
91,7161.0,8828.0,0.0,kentucky,2016,0
92,7287.0,7745.0,0.0,kentucky,2016,0
93,7363.0,6968.0,0.0,kentucky,2016,1
94,8393.0,8153.0,0.0,kentucky,2016,1
95,8466.0,9528.0,0.0,kentucky,2016,0
96,6760.0,9353.0,0.0,kentucky,2016,0
97,6978.0,9525.0,0.0,kentucky,2016,0
98,8330.0,9823.0,0.0,kentucky,2016,0
99,11143.0,5741.0,0.0,kentucky,2016,1
1,3355.0,1623.0,0.0,maine,2016,1
10,1913.0,3436.0,0.0,maine,2016,0
100,0.0,1.0,0.0,maine,2016,0
101,1860.0,3505.0,0.0,maine,2016,0
102,1242.0,3460.0,0.0,maine,2016,0
103,1564.0,3605.0,0.0,maine,2016,0
104,1537.0,2669.0,0.0,maine,2016,0
105,1675.0,2998.0,0.0,maine,2016,0
106,1928.0,2065.0,0.0,maine,2016,0
107,1557.0,1384.0,1154.0,maine,2016,1
108,1579.0,2658.0,0.0,maine,2016,0
109,1.0,0.0,0.0,maine,2016,1
11,3194.0,1512.0,0.0,maine,2016,1
110,2323.0,1669.0,0.0,maine,2016,1
111,1984.0,2633.0,0.0,maine,2016,0
112,1693.0,3001.0,0.0,maine,2016,0
113,2349.0,2438.0,0.0,maine,2016,0
114,1464.0,3312.0,0.0,maine,2016,0
115,2391.0,2033.0,0.0,maine,2016,1
116,2108.0,2626.0,0.0,maine,2016,0
117,2425.0,3267.0,0.0,maine,2016,0
118,1597.0,2569.0,0.0,maine,2016,0
119,0.0,1.0,0.0,maine,2016,0
12,1851.0,1.0,1624.0,maine,2016,1
120,2011.0,2313.0,0.0,maine,2016,0
121,2218.0,2193.0,0.0,maine,2016,1
122,2455.0,1565.0,0.0,maine,2016,1
123,2846.0,1522.0,0.0,maine,2016,1
124,2712.0,1849.0,0.0,maine,2016,1
125,2113.0,1825.0,232.0,maine,2016,1
126,1808.0,1462.0,0.0,maine,2016,1
127,2217.0,1724.0,0.0,maine,2016,1
128,2359.0,2414.0,0.0,maine,2016,0
129,1968.0,3239.0,0.0,maine,2016,0
13,3277.0,2061.0,0.0,maine,2016,1
130,1729.0,3170.0,0.0,maine,2016,0
131,1707.0,3695.0,0.0,maine,2016,0
132,3228.0,1893.0,0.0,maine,2016,1
133,3074.0,2261.0,0.0,maine,2016,1
134,1.0,0.0,0.0,maine,2016,1
135,4040.0,1612.0,0.0,maine,2016,1
136,1959.0,2672.0,0.0,maine,2016,0
137,1716.0,2761.0,0.0,maine,2016,0
138,2451.0,2240.0,0.0,maine,2016,1
139,1331.0,3251.0,0.0,maine,2016,0
14,2614.0,1588.0,995.0,maine,2016,1
140,2185.0,2033.0,0.0,maine,2016,1
141,1098.0,3304.0,0.0,maine,2016,0
142,1189.0,2974.0,0.0,maine,2016,0
143,2702.0,1836.0,0.0,maine,2016,1
144,0.0,1.0,0.0,maine,2016,0
145,842.0,2653.0,936.0,maine,2016,0
146,1932.0,2859.0,0.0,maine,2016,0
147,1795.0,2196.0,0.0,maine,2016,0
148,2218.0,1917.0,0.0,maine,2016,1
149,1531.0,2659.0,0.0,maine,2016,0
15,3342.0,1713.0,0.0,maine,2016,1
150,1.0,0.0,0.0,maine,2016,1
151,1.0,0.0,0.0,maine,2016,1
16,2012.0,3489.0,0.0,maine,2016,0
17,1757.0,2766.0,0.0,maine,2016,0
18,2331.0,1386.0,0.0,maine,2016,1
19,2179.0,2288.0,0.0,maine,2016,0
2,3116.0,2561.0,0.0,maine,2016,1
20,1565.0,3365.0,0.0,maine,2016,0
21,2042.0,3144.0,0.0,maine,2016,0
22,2192.0,2938.0,0.0,maine,2016,0
23,1805.0,3169.0,0.0,maine,2016,0
24,2775.0,2347.0,0.0,maine,2016,1
25,0.0,1.0,0.0,maine,2016,0
26,2306.0,2264.0,0.0,maine,2016,1
27,3164.0,2538.0,0.0,maine,2016,1
28,2747.0,3046.0,0.0,maine,2016,0
29,2847.0,3193.0,0.0,maine,2016,0
3,3652.0,2473.0,0.0,maine,2016,1
30,4144.0,1960.0,0.0,maine,2016,1
31,1.0,0.0,0.0,maine,2016,1
32,1.0,0.0,0.0,maine,2016,1
33,1905.0,2161.0,0.0,maine,2016,0
34,1.0,0.0,0.0,maine,2016,1
35,2859.0,1968.0,0.0,maine,2016,1
36,1.0,0.0,0.0,maine,2016,1
37,1.0,0.0,0.0,maine,2016,1
38,4310.0,773.0,0.0,maine,2016,1
39,4387.0,944.0,0.0,maine,2016,1
4,3000.0,2649.0,0.0,maine,2016,1
40,3156.0,1.0,0.0,maine,2016,1
41,4053.0,909.0,0.0,maine,2016,1
42,3424.0,1311.0,0.0,maine,2016,1
43,3632.0,1957.0,0.0,maine,2016,1
44,3586.0,2647.0,0.0,maine,2016,1
45,3415.0,2644.0,0.0,maine,2016,1
46,2771.0,3052.0,0.0,maine,2016,0
47,3788.0,2319.0,0.0,maine,2016,1
48,3994.0,1841.0,0.0,maine,2016,1
49,3981.0,2046.0,0.0,maine,2016,1
5,2301.0,2496.0,0.0,maine,2016,0
50,1.0,0.0,0.0,maine,2016,1
51,1.0,0.0,0.0,maine,2016,1
52,3021.0,1666.0,0.0,maine,2016,1
53,2330.0,3309.0,0.0,maine,2016,0
54,3121.0,2849.0,0.0,maine,2016,1
55,2926.0,2496.0,0.0,maine,2016,1
56,1983.0,2740.0,0.0,maine,2016,0
57,1726.0,3522.0,0.0,maine,2016,0
58,2454.0,2348.0,0.0,maine,2016,1
59,2868.0,2072.0,0.0,maine,2016,1
6,2756.0,2333.0,0.0,maine,2016,1
60,2420.0,962.0,0.0,maine,2016,1
61,1972.0,1205.0,0.0,maine,2016,1
62,1903.0,1208.0,0.0,maine,2016,1
63,1861.0,3038.0,0.0,maine,2016,0
64,2673.0,2456.0,0.0,maine,2016,1
65,2295.0,2795.0,0.0,maine,2016,0
66,2638.0,2537.0,0.0,maine,2016,1
67,1863.0,3369.0,0.0,maine,2016,0
68,2565.0,2722.0,0.0,maine,2016,0
69,0.0,2603.0,2467.0,maine,2016,0
7,2255.0,3730.0,0.0,maine,2016,0
70,2145.0,2729.0,0.0,maine,2016,0
71,1992.0,2714.0,0.0,maine,2016,0
72,1566.0,3099.0,0.0,maine,2016,0
73,1485.0,2952.0,0.0,maine,2016,0
74,2361.0,2304.0,0.0,maine,2016,1
75,1667.0,3543.0,0.0,maine,2016,0
76,2398.0,3195.0,0.0,maine,2016,0
77,1988.0,3133.0,0.0,maine,2016,0
78,2400.0,2250.0,0.0,maine,2016,1
79,1766.0,2940.0,0.0,maine,2016,0
8,3803.0,2209.0,0.0,maine,2016,1
80,2308.0,2549.0,0.0,maine,2016,0
81,3575.0,1853.0,0.0,maine,2016,1
82,0.0,2379.0,2692.0,maine,2016,2
83,2715.0,1956.0,0.0,maine,2016,1
84,1.0,0.0,0.0,maine,2016,1
85,1.0,0.0,0.0,maine,2016,1
86,0.0,1.0,0.0,maine,2016,0
87,2275.0,3046.0,0.0,maine,2016,0
88,2069.0,2922.0,0.0,maine,2016,0
89,0.0,3052.0,2617.0,maine,2016,0
9,2715.0,2769.0,0.0,maine,2016,0
90,3373.0,2311.0,0.0,maine,2016,1
91,2256.0,2721.0,0.0,maine,2016,0
92,3003.0,1891.0,0.0,maine,2016,1
93,2531.0,1993.0,0.0,maine,2016,1
94,3067.0,0.0,3079.0,maine,2016,2
95,2079.0,2707.0,0.0,maine,2016,0
96,2888.0,2490.0,0.0,maine,2016,1
97,3912.0,1437.0,0.0,maine,2016,1
98,2136.0,2973.0,0.0,maine,2016,0
99,2133.0,2799.0,0.0,maine,2016,0
10th bristol,1.0,0.0,0.0,massachusetts,2016,1
10th essex,1.0,0.0,0.0,massachusetts,2016,1
10th hampden,1.0,0.0,0.0,massachusetts,2016,1
10th middlesex,1.0,0.0,0.0,massachusetts,2016,1
10th norfolk,1.0,0.0,0.0,massachusetts,2016,1
10th plymouth,1.0,0.0,0.0,massachusetts,2016,1
10th suffolk,1.0,0.0,0.0,massachusetts,2016,1
10th worcester,11869.0,9708.0,0.0,massachusetts,2016,1
11th bristol,1.0,0.0,0.0,massachusetts,2016,1
11th essex,1.0,0.0,0.0,massachusetts,2016,1
11th hampden,1.0,0.0,0.0,massachusetts,2016,1
11th middlesex,1.0,0.0,0.0,massachusetts,2016,1
11th norfolk,1.0,0.0,0.0,massachusetts,2016,1
11th plymouth,1.0,0.0,0.0,massachusetts,2016,1
11th suffolk,15628.0,0.0,1884.0,massachusetts,2016,1
11th worcester,0.0,1.0,0.0,massachusetts,2016,0
12th bristol,0.0,1.0,0.0,massachusetts,2016,0
12th essex,1.0,0.0,0.0,massachusetts,2016,1
12th hampden,1.0,0.0,0.0,massachusetts,2016,1
12th middlesex,1.0,0.0,0.0,massachusetts,2016,1
12th norfolk,14534.0,7486.0,0.0,massachusetts,2016,1
12th plymouth,13908.0,9297.0,0.0,massachusetts,2016,1
12th suffolk,1.0,0.0,0.0,massachusetts,2016,1
12th worcester,15976.0,0.0,3916.0,massachusetts,2016,1
13th bristol,1.0,0.0,0.0,massachusetts,2016,1
13th essex,1.0,0.0,0.0,massachusetts,2016,1
13th middlesex,1.0,0.0,0.0,massachusetts,2016,1
13th norfolk,1.0,0.0,0.0,massachusetts,2016,1
13th suffolk,1.0,0.0,0.0,massachusetts,2016,1
13th worcester,1.0,0.0,0.0,massachusetts,2016,1
14th bristol,0.0,13865.0,5805.0,massachusetts,2016,0
14th essex,1.0,0.0,0.0,massachusetts,2016,1
14th middlesex,14831.0,8950.0,824.0,massachusetts,2016,1
14th norfolk,1.0,0.0,0.0,massachusetts,2016,1
14th suffolk,1.0,0.0,0.0,massachusetts,2016,1
14th worcester,1.0,0.0,0.0,massachusetts,2016,1
15th essex,12904.0,0.0,7421.0,massachusetts,2016,1
15th middlesex,1.0,0.0,0.0,massachusetts,2016,1
15th norfolk,1.0,0.0,0.0,massachusetts,2016,1
15th suffolk,1.0,0.0,0.0,massachusetts,2016,1
15th worcester,8039.0,0.0,2184.0,massachusetts,2016,1
16th essex,1.0,0.0,0.0,massachusetts,2016,1
16th middlesex,1.0,0.0,0.0,massachusetts,2016,1
16th suffolk,1.0,0.0,0.0,massachusetts,2016,1
16th worcester,7783.0,0.0,3804.0,massachusetts,2016,1
17th essex,1.0,0.0,0.0,massachusetts,2016,1
17th middlesex,1.0,0.0,0.0,massachusetts,2016,1
17th suffolk,1.0,0.0,0.0,massachusetts,2016,1
17th worcester,6671.0,8011.0,0.0,massachusetts,2016,0
18th essex,9615.0,14218.0,0.0,massachusetts,2016,0
18th middlesex,8107.0,3115.0,0.0,massachusetts,2016,1
18th suffolk,1.0,0.0,0.0,massachusetts,2016,1
18th worcester,0.0,1.0,0.0,massachusetts,2016,0
19th middlesex,1.0,0.0,0.0,massachusetts,2016,1
19th suffolk,1.0,0.0,0.0,massachusetts,2016,1
1st barnstable,0.0,1.0,0.0,massachusetts,2016,0
1st berkshire,1.0,0.0,0.0,massachusetts,2016,1
1st bristol,8361.0,12561.0,0.0,massachusetts,2016,0
1st essex,11280.0,13272.0,0.0,massachusetts,2016,0
1st franklin,1.0,0.0,0.0,massachusetts,2016,1
1st hampden,0.0,1.0,0.0,massachusetts,2016,0
1st hampshire,1.0,0.0,0.0,massachusetts,2016,1
1st middlesex,8003.0,14984.0,0.0,massachusetts,2016,0
1st norfolk,1.0,0.0,0.0,massachusetts,2016,1
1st plymouth,11471.0,11873.0,0.0,massachusetts,2016,0
1st suffolk,1.0,0.0,0.0,massachusetts,2016,1
1st worcester,0.0,1.0,0.0,massachusetts,2016,0
20th middlesex,0.0,1.0,0.0,massachusetts,2016,0
21st middlesex,13476.0,9526.0,0.0,massachusetts,2016,1
22nd middlesex,8671.0,12583.0,0.0,massachusetts,2016,0
23rd middlesex,1.0,0.0,0.0,massachusetts,2016,1
24th middlesex,1.0,0.0,0.0,massachusetts,2016,1
25th middlesex,1.0,0.0,0.0,massachusetts,2016,1
26th middlesex,1.0,0.0,0.0,massachusetts,2016,1
27th middlesex,18409.0,0.0,2680.0,massachusetts,2016,1
28th middlesex,1.0,0.0,0.0,massachusetts,2016,1
29th middlesex,1.0,0.0,0.0,massachusetts,2016,1
2nd barnstable,9799.0,11879.0,0.0,massachusetts,2016,0
2nd berkshire,1.0,0.0,0.0,massachusetts,2016,1
2nd bristol,1.0,0.0,0.0,massachusetts,2016,1
2nd essex,0.0,1.0,0.0,massachusetts,2016,0
2nd franklin,0.0,1.0,0.0,massachusetts,2016,0
2nd hampden,1.0,0.0,0.0,massachusetts,2016,1
2nd hampshire,1.0,0.0,0.0,massachusetts,2016,1
2nd middlesex,1.0,0.0,0.0,massachusetts,2016,1
2nd norfolk,1.0,0.0,0.0,massachusetts,2016,1
2nd plymouth,8692.0,11894.0,0.0,massachusetts,2016,0
2nd suffolk,1.0,0.0,0.0,massachusetts,2016,1
2nd worcester,1.0,0.0,0.0,massachusetts,2016,1
30th middlesex,1.0,0.0,0.0,massachusetts,2016,1
31st middlesex,14528.0,10163.0,0.0,massachusetts,2016,1
32nd middlesex,1.0,0.0,0.0,massachusetts,2016,1
33rd middlesex,1.0,0.0,0.0,massachusetts,2016,1
34th middlesex,1.0,0.0,0.0,massachusetts,2016,1
35th middlesex,1.0,0.0,0.0,massachusetts,2016,1
36th middlesex,1.0,0.0,0.0,massachusetts,2016,1
37th middlesex,1.0,0.0,0.0,massachusetts,2016,1
3rd barnstable,11317.0,12739.0,0.0,massachusetts,2016,0
3rd berkshire,11827.0,0.0,5986.0,massachusetts,2016,1
3rd bristol,7417.0,10520.0,0.0,massachusetts,2016,0
3rd essex,1.0,0.0,0.0,massachusetts,2016,1
3rd hampden,8089.0,12136.0,0.0,massachusetts,2016,0
3rd hampshire,1.0,0.0,0.0,massachusetts,2016,1
3rd middlesex,1.0,0.0,0.0,massachusetts,2016,1
3rd norfolk,1.0,0.0,0.0,massachusetts,2016,1
3rd plymouth,13257.0,11285.0,0.0,massachusetts,2016,1
3rd suffolk,1.0,0.0,0.0,massachusetts,2016,1
3rd worcester,1.0,0.0,0.0,massachusetts,2016,1
4th barnstable,1.0,0.0,0.0,massachusetts,2016,1
4th berkshire,1.0,0.0,0.0,massachusetts,2016,1
4th bristol,8030.0,13253.0,0.0,massachusetts,2016,0
4th essex,0.0,1.0,0.0,massachusetts,2016,0
4th hampden,1.0,0.0,0.0,massachusetts,2016,1
4th middlesex,11531.0,7801.0,0.0,massachusetts,2016,1
4th norfolk,1.0,0.0,0.0,massachusetts,2016,1
4th plymouth,17388.0,7601.0,0.0,massachusetts,2016,1
4th suffolk,1.0,0.0,0.0,massachusetts,2016,1
4th worcester,10382.0,8426.0,0.0,massachusetts,2016,1
5th barnstable,0.0,1.0,0.0,massachusetts,2016,0
5th bristol,1.0,0.0,0.0,massachusetts,2016,1
5th essex,1.0,0.0,0.0,massachusetts,2016,1
5th hampden,1.0,0.0,0.0,massachusetts,2016,1
5th middlesex,1.0,0.0,0.0,massachusetts,2016,1
5th norfolk,1.0,0.0,0.0,massachusetts,2016,1
5th plymouth,11790.0,12293.0,0.0,massachusetts,2016,0
5th suffolk,10855.0,2014.0,0.0,massachusetts,2016,1
5th worcester,0.0,1.0,0.0,massachusetts,2016,0
6th bristol,1.0,0.0,0.0,massachusetts,2016,1
6th essex,15012.0,0.0,5045.0,massachusetts,2016,1
6th hampden,1.0,0.0,0.0,massachusetts,2016,1
6th middlesex,1.0,0.0,0.0,massachusetts,2016,1
6th norfolk,1.0,0.0,0.0,massachusetts,2016,1
6th plymouth,15290.0,8582.0,0.0,massachusetts,2016,1
6th suffolk,1.0,0.0,0.0,massachusetts,2016,1
6th worcester,0.0,1.0,0.0,massachusetts,2016,0
7th bristol,1.0,0.0,0.0,massachusetts,2016,1
7th essex,1.0,0.0,0.0,massachusetts,2016,1
7th hampden,1.0,0.0,0.0,massachusetts,2016,1
7th middlesex,9286.0,4982.0,740.0,massachusetts,2016,1
7th norfolk,1.0,0.0,0.0,massachusetts,2016,1
7th plymouth,0.0,1.0,0.0,massachusetts,2016,0
7th suffolk,1.0,0.0,0.0,massachusetts,2016,1
7th worcester,6951.0,13691.0,0.0,massachusetts,2016,0
8th bristol,1.0,0.0,0.0,massachusetts,2016,1
8th essex,1.0,0.0,0.0,massachusetts,2016,1
8th hampden,1.0,0.0,0.0,massachusetts,2016,1
8th middlesex,1.0,0.0,0.0,massachusetts,2016,1
8th norfolk,1.0,0.0,0.0,massachusetts,2016,1
8th plymouth,0.0,1.0,0.0,massachusetts,2016,0
8th suffolk,1.0,0.0,0.0,massachusetts,2016,1
8th worcester,0.0,1.0,0.0,massachusetts,2016,0
9th bristol,1.0,0.0,0.0,massachusetts,2016,1
9th essex,10513.0,12816.0,0.0,massachusetts,2016,0
9th hampden,12020.0,0.0,2885.0,massachusetts,2016,1
9th middlesex,12654.0,0.0,7164.0,massachusetts,2016,1
9th norfolk,9267.0,14427.0,0.0,massachusetts,2016,0
9th plymouth,10346.0,1745.0,0.0,massachusetts,2016,1
9th suffolk,1.0,0.0,0.0,massachusetts,2016,1
9th worcester,0.0,1.0,0.0,massachusetts,2016,0
"barnstable, dukes & nantucket",13030.0,0.0,9601.0,massachusetts,2016,1
1,24947.0,11558.0,0.0,michigan,2016,1
10,32787.0,6027.0,1357.0,michigan,2016,1
100,12514.0,25721.0,0.0,michigan,2016,0
101,23719.0,27852.0,0.0,michigan,2016,0
