state,district,office,year,target
west virginia,063,state house,2020,0
west virginia,064,state house,2020,0
west virginia,065,state house,2020,0
west virginia,066,state house,2020,0
west virginia,067,state house,2020,1
wisconsin,001,state house,2020,0
wisconsin,002,state house,2020,0
wisconsin,003,state house,2020,0
wisconsin,004,state house,2020,0
wisconsin,005,state house,2020,0
wisconsin,006,state house,2020,0
wisconsin,007,state house,2020,1
wisconsin,008,state house,2020,1
wisconsin,009,state house,2020,1
wisconsin,010,state house,2020,1
wisconsin,011,state house,2020,1
wisconsin,012,state house,2020,1
wisconsin,013,state house,2020,1
wisconsin,014,state house,2020,1
wisconsin,015,state house,2020,0
wisconsin,016,state house,2020,1
wisconsin,017,state house,2020,1
wisconsin,018,state house,2020,1
wisconsin,019,state house,2020,1
wisconsin,020,state house,2020,1
wisconsin,021,state house,2020,0
wisconsin,022,state house,2020,0
wisconsin,023,state house,2020,1
wisconsin,024,state house,2020,0
wisconsin,025,state house,2020,0
wisconsin,026,state house,2020,0
wisconsin,027,state house,2020,0
wisconsin,028,state house,2020,0
wisconsin,029,state house,2020,0
wisconsin,030,state house,2020,0
wisconsin,031,state house,2020,0
wisconsin,032,state house,2020,0
wisconsin,033,state house,2020,0
wisconsin,034,state house,2020,0
wisconsin,035,state house,2020,0
wisconsin,036,state house,2020,0
wisconsin,037,state house,2020,0
wisconsin,038,state house,2020,0
wisconsin,039,state house,2020,0
wisconsin,040,state house,2020,0
wisconsin,041,state house,2020,0
wisconsin,042,state house,2020,0
wisconsin,043,state house,2020,1
wisconsin,044,state house,2020,1
wisconsin,045,state house,2020,1
wisconsin,046,state house,2020,1
wisconsin,047,state house,2020,1
wisconsin,048,state house,2020,1
wisconsin,049,state house,2020,0
wisconsin,050,state house,2020,0
wisconsin,051,state house,2020,0
wisconsin,052,state house,2020,0
wisconsin,053,state house,2020,0
wisconsin,054,state house,2020,1
wisconsin,055,state house,2020,0
wisconsin,056,state house,2020,0
wisconsin,057,state house,2020,1
wisconsin,058,state house,2020,0
wisconsin,059,state house,2020,0
wisconsin,060,state house,2020,0
wisconsin,061,state house,2020,0
wisconsin,062,state house,2020,0
wisconsin,063,state house,2020,0
wisconsin,064,state house,2020,1
wisconsin,065,state house,2020,1
wisconsin,066,state house,2020,1
wisconsin,067,state house,2020,0
wisconsin,068,state house,2020,0
wisconsin,069,state house,2020,0
wisconsin,070,state house,2020,0
wisconsin,071,state house,2020,1
wisconsin,072,state house,2020,0
wisconsin,073,state house,2020,1
wisconsin,074,state house,2020,1
wisconsin,075,state house,2020,0
wisconsin,076,state house,2020,1
wisconsin,077,state house,2020,1
wisconsin,078,state house,2020,1
wisconsin,079,state house,2020,1
wisconsin,080,state house,2020,1
wisconsin,081,state house,2020,1
wisconsin,082,state house,2020,0
wisconsin,083,state house,2020,0
wisconsin,084,state house,2020,0
wisconsin,085,state house,2020,0
wisconsin,086,state house,2020,0
wisconsin,087,state house,2020,0
wisconsin,088,state house,2020,0
wisconsin,089,state house,2020,0
wisconsin,090,state house,2020,1
wisconsin,091,state house,2020,1
wisconsin,092,state house,2020,0
wisconsin,093,state house,2020,0
wisconsin,094,state house,2020,1
wisconsin,095,state house,2020,1
wisconsin,096,state house,2020,0
wisconsin,097,state house,2020,0
wisconsin,098,state house,2020,0
wisconsin,099,state house,2020,0
wyoming,001,state house,2020,0
wyoming,002,state house,2020,0
wyoming,003,state house,2020,0
wyoming,004,state house,2020,0
wyoming,005,state house,2020,0
wyoming,006,state house,2020,0
wyoming,007,state house,2020,0
wyoming,008,state house,2020,0
wyoming,009,state house,2020,0
wyoming,010,state house,2020,0
wyoming,011,state house,2020,0
wyoming,012,state house,2020,0
wyoming,013,state house,2020,1
wyoming,014,state house,2020,1
wyoming,015,state house,2020,0
wyoming,016,state house,2020,1
wyoming,017,state house,2020,1
wyoming,018,state house,2020,0
wyoming,019,state house,2020,0
wyoming,020,state house,2020,0
wyoming,021,state house,2020,0
wyoming,022,state house,2020,2
wyoming,023,state house,2020,1
wyoming,024,state house,2020,0
wyoming,025,state house,2020,0
wyoming,026,state house,2020,0
wyoming,027,state house,2020,0
wyoming,028,state house,2020,0
wyoming,029,state house,2020,0
wyoming,030,state house,2020,0
wyoming,031,state house,2020,0
wyoming,032,state house,2020,0
wyoming,033,state house,2020,1
wyoming,034,state house,2020,0
wyoming,035,state house,2020,0
wyoming,036,state house,2020,0
wyoming,037,state house,2020,0
wyoming,038,state house,2020,0
wyoming,039,state house,2020,1
wyoming,040,state house,2020,0
wyoming,041,state house,2020,0
wyoming,042,state house,2020,0
wyoming,043,state house,2020,0
wyoming,044,state house,2020,0
wyoming,045,state house,2020,1
wyoming,046,state house,2020,0
wyoming,047,state house,2020,0
wyoming,048,state house,2020,0
wyoming,049,state house,2020,0
wyoming,050,state house,2020,0
wyoming,051,state house,2020,0
wyoming,052,state house,2020,0
wyoming,053,state house,2020,0
wyoming,054,state house,2020,0
wyoming,055,state house,2020,0
wyoming,056,state house,2020,0
wyoming,057,state house,2020,0
wyoming,058,state house,2020,0
wyoming,059,state house,2020,0
wyoming,060,state house,2020,0
